"period","date","site","diver","transect","side","distance","tag","time","blade_count","Sbulb_max","timestamp","stipe_length","presence","punch_length","punch_blade_length","blade_avg_length","sori"
"2019-Jul","2019-07-20","North","LL",2,NA,8,NA,NA,NA,43,1,503,NA,NA,NA,115,"H"
"2019-Jul","2019-07-20","North","LL",2,NA,8,NA,NA,NA,46,1,471,NA,NA,NA,73,"L"
"2019-Jul","2019-07-20","North","LL",2,NA,8,NA,NA,NA,53,1,532,NA,NA,NA,93,"H"
"2019-Jul","2019-07-20","North","LL",2,NA,8,NA,NA,NA,66,1,577,NA,NA,NA,176,"H"
"2019-Jul","2019-07-20","North","LL",2,NA,10,NA,NA,NA,55,1,565,NA,NA,NA,160,"L"
"2019-Jul","2019-07-20","North","LL",3,NA,2,NA,NA,NA,35,1,334,NA,NA,NA,110,"L"
"2019-Jul","2019-07-20","North","LL",3,NA,6,NA,NA,NA,14,1,219,NA,NA,NA,110,"0"
"2019-Jul","2019-07-20","North","LL",3,NA,10,NA,NA,NA,6,1,187,NA,NA,NA,56,"0"
"2019-Jul","2019-07-20","North","LL",3,NA,10,NA,NA,NA,29,1,328,NA,NA,NA,100,"0"
"2019-Jul","2019-07-20","North","LL",3,NA,10,NA,NA,NA,31,1,346,NA,NA,NA,100,"0"
"2019-Jul","2019-07-20","North","LL",3,NA,10,NA,NA,NA,39,1,409,NA,NA,NA,150,"L"
"2019-Jul","2019-07-20","North","LL",3,NA,10,NA,NA,NA,46,1,495,NA,NA,NA,200,"L"
"2019-Jul","2019-07-20","North","LL",3,NA,12,NA,NA,NA,49,1,529,NA,NA,NA,79,"0"
"2019-Jul","2019-07-20","North","LL",3,NA,20,NA,NA,NA,32,1,387,NA,NA,NA,130,"0"
"2019-Jul","2019-07-20","Second","KH",2,NA,0,NA,NA,NA,51,1,465,NA,NA,NA,108,"L"
"2019-Jul","2019-07-20","Second","KH",2,NA,1,NA,NA,NA,49,1,365,NA,NA,NA,120,"0"
"2019-Jul","2019-07-20","Second","KH",2,NA,4.4,NA,NA,NA,56,1,590,NA,NA,NA,130,"L"
"2019-Jul","2019-07-20","Second","KH",2,NA,4.5,NA,NA,NA,39,1,399,NA,NA,NA,75,"0"
"2019-Jul","2019-07-20","Second","KH",2,NA,4.6,NA,NA,NA,52,1,448,NA,NA,NA,140,"L"
"2019-Jul","2019-07-20","Second","KH",2,NA,7.5,NA,NA,NA,43,1,381,NA,NA,NA,90,"0"
"2019-Jul","2019-07-20","Second","KH",2,NA,7.5,NA,NA,NA,46,1,402,NA,NA,NA,150,"0"
"2019-Jul","2019-07-20","Second","KH",2,NA,16,NA,NA,NA,10,1,137,NA,NA,NA,63,"0"
"2019-Jul","2019-07-20","Second","LL",1,NA,5,NA,NA,NA,25,1,278,NA,NA,NA,94,"L"
"2019-Jul","2019-07-20","Second","LL",1,NA,10,NA,NA,NA,32,1,295,NA,NA,NA,90,"0"
"2019-Jul","2019-07-20","Second","LL",1,NA,15,NA,NA,NA,26,1,336,NA,NA,NA,37,"0"
"2019-Jul","2019-07-20","Second","LL",1,NA,17,NA,NA,NA,4,1,70,NA,NA,NA,27,"0"
"2019-Jul","2019-07-20","Second","LL",1,NA,17,NA,NA,NA,23,1,277,NA,NA,NA,22,"0"
"2019-Jul","2019-07-20","Second","LL",1,NA,17,NA,NA,NA,52,1,478,NA,NA,NA,125,"L"
"2019-Jul","2019-07-20","Second","LL",1,NA,20,NA,NA,NA,43,1,477,NA,NA,NA,123,"L"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,3,NA,NA,NA,50,1,586,NA,NA,NA,100,"H"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,6,NA,NA,NA,21,1,519,NA,NA,NA,33,"0"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,6,NA,NA,NA,31,1,540,NA,NA,NA,28,"0"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,6,NA,NA,NA,42,1,579,NA,NA,NA,70,"0"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,10,NA,NA,NA,21,1,438,NA,NA,NA,16,"0"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,10,NA,NA,NA,26,1,516,NA,NA,NA,25,"0"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,16,NA,NA,NA,30,1,481,NA,NA,NA,25,"0"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,17.5,NA,NA,NA,41,1,555,NA,NA,NA,80,"0"
"2019-Jul","2019-07-20","Triquetta","KH",2,NA,18.5,NA,NA,NA,35,1,586,NA,NA,NA,51,"L"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,1,NA,NA,NA,16,1,315,NA,NA,NA,9,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,2,NA,NA,NA,36,1,405,NA,NA,NA,58,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,5,NA,NA,NA,38,1,545,NA,NA,NA,30,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,8,NA,NA,NA,27,1,621,NA,NA,NA,40,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,8,NA,NA,NA,28,1,612,NA,NA,NA,43,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,10,NA,NA,NA,52,1,596,NA,NA,NA,60,"L"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,11.5,NA,NA,NA,19,1,444,NA,NA,NA,11,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,12.5,NA,NA,NA,48,1,568,NA,NA,NA,80,"L"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,15,NA,NA,NA,40,1,565,NA,NA,NA,50,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,16.5,NA,NA,NA,46,1,581,NA,NA,NA,60,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,17,NA,NA,NA,31,1,535,NA,NA,NA,45,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,18,NA,NA,NA,31,1,573,NA,NA,NA,30,"0"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,19,NA,NA,NA,41,1,603,NA,NA,NA,90,"L"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,19.5,NA,NA,NA,32,1,514,NA,NA,NA,60,"L"
"2019-Jul","2019-07-20","Triquetta","KH",3,NA,20,NA,NA,NA,36,1,524,NA,NA,NA,60,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,2,NA,NA,NA,6,1,113,NA,NA,NA,26,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,2,NA,NA,NA,27,1,414,NA,NA,NA,80,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,3,NA,NA,NA,30,1,375,NA,NA,NA,55,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,5,NA,NA,NA,16,1,395,NA,NA,NA,20,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,5,NA,NA,NA,35,1,425,NA,NA,NA,90,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,6,NA,NA,NA,15,1,164,NA,NA,NA,0,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,6,NA,NA,NA,36,1,442,NA,NA,NA,45,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,9,NA,NA,NA,39,1,541,NA,NA,NA,54,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,9,NA,NA,NA,45,1,497,NA,NA,NA,48,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,11,NA,NA,NA,33,1,394,NA,NA,NA,93,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,11,NA,NA,NA,48,1,432,NA,NA,NA,70,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,13,NA,NA,NA,26,1,385,NA,NA,NA,25,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,13,NA,NA,NA,30,1,410,NA,NA,NA,36,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,17,NA,NA,NA,34,1,413,NA,NA,NA,54,"0"
"2019-Jul","2019-07-20","Triquetta","LL",1,NA,17,NA,NA,NA,42,1,472,NA,NA,NA,72,"0"
"2019-Jul","2019-07-20","Triquetta","LL",2,NA,12,NA,NA,NA,25,1,430,NA,NA,NA,59,"0"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,1720,"15:00",NA,28,1,306,NA,60,170,188,"L"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,1861,"15:00",NA,57,1,563,NA,30,95,285,"L"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,1913,"15:00",NA,45,1,375,NA,50,155,300,"0"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,1921,"15:00",NA,50,1,364,NA,40,122,204,"L"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,1937,"15:00",NA,70,1,425,NA,45,230,350,"L"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,2001,"15:00",NA,50,1,337,NA,60,189,290,"0"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,2076,"15:00",NA,40,1,223,NA,45,143,190,"L"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,2333,"15:00",NA,45,1,425,NA,30,95,224,"L"
"2020-Jul","2020-07-04","North","KH/DVM",NA,NA,NA,2509,"15:00",NA,59,1,390,NA,25,88,221,"L"
"2020-Jul","2020-07-04","North","OP/BT",NA,NA,NA,1708,"15:00",NA,41,1,305,NA,50,152,140,"0"
"2020-Jul","2020-07-04","North","OP/BT",NA,NA,NA,1768,"15:00",NA,52,1,320,NA,65,218,217,"H"
"2020-Jul","2020-07-04","North","OP/BT",NA,NA,NA,1817,"15:00",NA,45,1,248,NA,61,187,180,"H"
"2020-Jul","2020-07-04","North","OP/BT",NA,NA,NA,2066,"15:00",NA,68,1,466,NA,76,228,230,"H"
"2020-Jul","2020-07-04","North","OP/BT",NA,NA,NA,2080,"15:00",NA,50,1,534,NA,70,218,210,"L"
"2020-Jul","2020-07-04","North","OP/BT",NA,NA,NA,2083,"15:00",NA,58,1,376,NA,72,234,195,"L"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,1769,"14:30",NA,34,1,351,NA,55,169,310,"L"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,1803,"14:30",NA,38,1,267,NA,45,141,136,"0"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,1825,"14:30",NA,38,1,174,NA,45,142,126,"0"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,1895,"14:30",NA,NA,1,222,NA,40,132,160,"0"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,2022,"14:30",NA,36,1,387,NA,25,86,150,"0"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,2552,"14:30",NA,19,1,121,NA,45,121,46,"0"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,2584,"14:30",NA,29,1,373,NA,50,152,250,"0"
"2020-Jul","2020-07-04","Second","KH/DVM",NA,NA,NA,2590,"14:30",NA,32,1,242,NA,30,120,170,"0"
"2020-Jul","2020-07-04","Second","OP/BT",NA,NA,NA,1799,"14:30",NA,44,1,293,NA,40,126,150,"L"
"2020-Jul","2020-07-04","Second","OP/BT",NA,NA,NA,1911,"14:30",NA,50,1,283,NA,90,266,220,"L"
"2020-Jul","2020-07-04","Second","OP/BT",NA,NA,NA,1969,"14:30",NA,34,1,306,NA,70,273,170,"L"
"2020-Jul","2020-07-04","Second","OP/BT",NA,NA,NA,2073,"14:30",NA,48,1,294,NA,30,107,183,"0"
"2020-Jul","2020-07-04","Second","OP/BT",NA,NA,NA,2117,"14:30",NA,45,1,263,NA,50,151,120,"0"
"2020-Jul","2020-07-04","Second","OP/BT",NA,NA,NA,2134,"14:30",NA,35,1,290,NA,40,145,170,"L"
"2020-Jul","2020-07-04","Second","OP/BT",NA,NA,NA,2515,"14:30",NA,24,1,154,NA,16,54,40,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",1,"L",20,2561,"11:15",NA,32,1,314,NA,86,214,118,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",2,"L",10,2559,"11:15",NA,40,1,434,NA,20,88,120,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",2,"L",14,2576,"11:15",NA,39,1,378,NA,60,169,170,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",2,"L",18.5,2578,"11:15",NA,39,1,482,NA,50,145,150,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",2,"R",4,2571,"11:15",NA,30,1,398,NA,25,80,150,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",2,"R",7,2566,"11:15",NA,29,1,339,NA,47,206,110,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",3,"L",6,2554,"11:15",NA,25,1,319,NA,15,58,190,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",3,"R",1,2582,"11:15",NA,26,1,298,NA,15,56,140,"0"
"2020-Jul","2020-07-04","Triquetta","KH/DVM",3,"R",10,2540,"11:15",NA,38,1,374,NA,70,184,290,"0"
"2020-Jul","2020-07-04","Triquetta","OP/BT",1,"L",1.5,2541,"11:15",NA,12,1,156,NA,25,68,80,"0"
"2020-Jul","2020-07-04","Triquetta","OP/BT",1,"L",6.5,2558,"11:15",NA,17,1,165,NA,20,71,70,"0"
"2020-Jul","2020-07-04","Triquetta","OP/BT",1,"L",10,2544,"11:15",NA,19,1,277,NA,32.5,110,90,"0"
"2020-Jul","2020-07-04","Triquetta","OP/BT",1,"R",13.5,2547,"11:15",NA,49,1,470,NA,60,209,240,"0"
"2020-Jul","2020-07-04","Triquetta","OP/BT",3,"L",15,2572.3,"11:15",NA,20,1,182,NA,26,72,152,"0"
"2020-Jul","2020-07-04","Triquetta","OP/BT",3,"L",16.5,2557,"11:15",NA,38,1,450,NA,80,231,210,"0"
"2020-Jul","2020-07-05","Manley","DVM/LL",NA,NA,NA,2046,"11:12",NA,44,1,284,NA,25,84,160,"L"
"2020-Jul","2020-07-05","Manley","DVM/LL",NA,NA,NA,2549,"11:12",NA,45,1,118,NA,25,81,100,"L"
"2020-Jul","2020-07-05","Manley","DVM/LL",NA,NA,NA,2565,"11:12",NA,34,1,166,NA,30,100,100,"0"
"2020-Jul","2020-07-05","Manley","DVM/LL",NA,NA,NA,2580,"11:12",NA,41,1,182,NA,90,258,160,"L"
"2020-Jul","2020-07-05","Manley","DVM/LL",NA,NA,NA,2581,"11:12",NA,35,1,297,NA,30,98,150,"0"
"2020-Jul","2020-07-05","Manley","DVM/LL",NA,NA,NA,2592,"11:12",NA,43,1,125,NA,25,72,190,"L"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,276,"11:12",NA,52,1,385,NA,50,197,210,"H"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,281,"11:12",NA,40,1,187,NA,60,180,170,"0"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,1820,"11:12",NA,52,1,403,NA,56,174,150,"H"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,1891,"11:12",NA,28,1,125,NA,22,67,80,"0"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,2064,"11:12",NA,36,1,329,NA,40,121,120,"0"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,2072,"11:12",NA,26,1,150,NA,30,91,80,"0"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,2543,"11:12",NA,25,1,167,NA,32,107,90,"0"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,2550,"11:12",NA,26,1,149,NA,30.5,92,80,"0"
"2020-Jul","2020-07-05","Manley","OP/BT",NA,NA,NA,2589,"11:12",NA,21,1,222,NA,50,153,150,"0"
"2020-Jul","2020-07-06","Manley","LL",1,"L",0,NA,NA,NA,19,1,167,NA,NA,NA,109,"0"
"2020-Jul","2020-07-06","Manley","LL",1,"L",6.9,NA,NA,NA,29,1,357,NA,NA,NA,142,"0"
"2020-Jul","2020-07-06","Manley","LL",1,"R",3.7,NA,NA,NA,26,1,171,NA,NA,NA,118,"0"
"2020-Jul","2020-07-06","Manley","LL",1,"R",12.4,NA,NA,NA,23,1,270,NA,NA,NA,138,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"L",6,NA,NA,NA,41,1,420,NA,NA,NA,140,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"L",8,NA,NA,NA,4,1,128,NA,NA,NA,81,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"L",8,NA,NA,NA,43,1,419,NA,NA,NA,150,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"L",15,NA,NA,NA,26,1,242,NA,NA,NA,112,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"L",16,NA,NA,NA,26,1,402,NA,NA,NA,137,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"R",6,NA,NA,NA,20,1,400,NA,NA,NA,62,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"R",12,NA,NA,NA,26,1,356,NA,NA,NA,99,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"R",15,NA,NA,NA,33,1,388,NA,NA,NA,105,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"R",17,NA,NA,NA,24,1,324,NA,NA,NA,100,"0"
"2020-Jul","2020-07-06","Manley","LL",2,"R",17,NA,NA,NA,33,1,426,NA,NA,NA,117,"0"
"2020-Jul","2020-07-06","Manley","OP",3,"L",3,NA,NA,NA,17,1,426,NA,NA,NA,25,"0"
"2020-Jul","2020-07-06","Manley","OP",3,"L",3,NA,NA,NA,30,1,429,NA,NA,NA,100,"0"
"2020-Jul","2020-07-06","Manley","OP",3,"R",0,NA,NA,NA,15,1,321,NA,NA,NA,70,"0"
"2020-Jul","2020-07-06","Manley","OP",3,"R",0.5,NA,NA,NA,11,1,244,NA,NA,NA,50,"0"
"2020-Jul","2020-07-06","Manley","OP",3,"R",1,NA,NA,NA,17,1,203,NA,NA,NA,50,"0"
"2020-Jul","2020-07-06","Manley","OP",3,"R",15,NA,NA,NA,24,1,307,NA,NA,NA,100,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",1,NA,NA,NA,40,1,460,NA,NA,NA,280,"L"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",4,NA,NA,NA,16,1,230,NA,NA,NA,120,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",7,NA,NA,NA,4,1,160,NA,NA,NA,56,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",7,NA,NA,NA,12,1,195,NA,NA,NA,101,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",7,NA,NA,NA,53,1,485,NA,NA,NA,200,"H"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",15,NA,NA,NA,4,1,105,NA,NA,NA,60,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",19,NA,NA,NA,4,1,134,NA,NA,NA,80,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"L",19,NA,NA,NA,11,1,128,NA,NA,NA,50,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"R",2,NA,NA,NA,14,1,111,NA,NA,NA,99,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"R",2,NA,NA,NA,21,1,310,NA,NA,NA,120,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"R",2,NA,NA,NA,32,1,403,NA,NA,NA,180,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"R",6.6,NA,NA,NA,3,1,118,NA,NA,NA,35,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",1,"R",9,NA,NA,NA,7,1,200,NA,NA,NA,75,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"L",4,NA,NA,NA,11,1,178,NA,NA,NA,61,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"L",4,NA,NA,NA,21,1,340,NA,NA,NA,136,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"L",4,NA,NA,NA,21,1,423,NA,NA,NA,109,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"L",4,NA,NA,NA,29,1,467,NA,NA,NA,141,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"L",9,NA,NA,NA,19,1,185,NA,NA,NA,100,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",2,NA,NA,NA,10,1,166,NA,NA,NA,95,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",2,NA,NA,NA,12,1,131,NA,NA,NA,57,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",2,NA,NA,NA,18,1,184,NA,NA,NA,115,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",3,NA,NA,NA,8,1,121,NA,NA,NA,70,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",4,NA,NA,NA,16,1,230,NA,NA,NA,79,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",4,NA,NA,NA,22,1,294,NA,NA,NA,120,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",4,NA,NA,NA,52,1,148,NA,NA,NA,39,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",4.2,NA,NA,NA,22,1,289,NA,NA,NA,105,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",6,NA,NA,NA,18,1,296,NA,NA,NA,346,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",2,"R",16,NA,NA,NA,13,1,282,NA,NA,NA,187,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"L",1,NA,NA,NA,10,1,145,NA,NA,NA,62,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"L",5.3,NA,NA,NA,14,1,158,NA,NA,NA,85,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"L",7.4,NA,NA,NA,18,1,160,NA,NA,NA,94,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"L",8.5,NA,NA,NA,15,1,220,NA,NA,NA,87,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"L",14,NA,NA,NA,20,1,287,NA,NA,NA,113,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",1,NA,NA,NA,14,1,130,NA,NA,NA,102,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",2,NA,NA,NA,16,1,252,NA,NA,NA,90,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",2,NA,NA,NA,22,1,312,NA,NA,NA,150,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",4,NA,NA,NA,7,1,116,NA,NA,NA,51,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",7.4,NA,NA,NA,23,1,270,NA,NA,NA,88,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",8,NA,NA,NA,22,1,256,NA,NA,NA,90,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",9.2,NA,NA,NA,35,1,381,NA,NA,NA,140,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",11.5,NA,NA,NA,15,1,196,NA,NA,NA,70,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",13,NA,NA,NA,22,1,299,NA,NA,NA,119,"0"
"2020-Jul","2020-07-06","Triquetta","OP/KH",3,"R",15,NA,NA,NA,15,1,221,NA,NA,NA,75,"0"
"2020-Jul","2020-07-11","Manley","DVM/LL",NA,NA,NA,2046,"13:00:00",52,NA,2,NA,"y",34,64,NA,NA
"2020-Jul","2020-07-11","Manley","DVM/LL",NA,NA,NA,2549,"13:00:00",61,NA,2,NA,"y",30,73,NA,NA
"2020-Jul","2020-07-11","Manley","DVM/LL",NA,NA,NA,2565,"13:00:00",36,NA,2,NA,"y",43,99,NA,NA
"2020-Jul","2020-07-11","Manley","DVM/LL",NA,NA,NA,2580,"13:00:00",64,NA,2,NA,"y",90,158,NA,NA
"2020-Jul","2020-07-11","Manley","DVM/LL",NA,NA,NA,2581,"13:00:00",33,NA,2,NA,"y",44,47,NA,NA
"2020-Jul","2020-07-11","Manley","DVM/LL",NA,NA,NA,2592,"13:00:00",59,NA,2,NA,"y",42,82,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,276,"13:00:00",89,NA,2,NA,"y",70.5,200,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,281,"13:00:00",45,NA,2,NA,"y",NA,NA,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,1820,"13:00:00",91,NA,2,NA,"y",79,161,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,1891,"13:00:00",38,NA,2,NA,"y",33,78,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,2064,"13:00:00",76,NA,2,NA,"y",58,113,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,2072,"13:00:00",45,NA,2,NA,"y",NA,NA,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,2543,"13:00:00",43,NA,2,NA,"y",48,0,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,2550,"13:00:00",36,NA,2,NA,"y",42,76,NA,NA
"2020-Jul","2020-07-11","Manley","OP/BT",NA,NA,NA,2589,"13:00:00",63,NA,2,NA,"y",78,138,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,1720,"11:15:00",28,NA,2,NA,"y",120,200,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,1861,"11:15:00",57,NA,2,NA,"y",53,128,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,1913,"11:15:00",45,NA,2,NA,"y",79,167,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,1921,"11:15:00",40,NA,2,NA,"y",62,89,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,1937,"11:15:00",53,NA,2,NA,"y",65,224,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,2001,"11:15:00",62,NA,2,NA,"y",102,206,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,2076,"11:15:00",26,NA,2,NA,"y",NA,NA,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,2333,"11:15:00",59,NA,2,NA,"y",NA,NA,NA,NA
"2020-Jul","2020-07-11","North","KH/DVM",NA,NA,NA,2509,"11:15:00",70,NA,2,NA,"y",46,115,NA,NA
"2020-Jul","2020-07-11","North","OP/BT",NA,NA,NA,1708,"11:15:00",34,NA,2,NA,"y",92,172,NA,NA
"2020-Jul","2020-07-11","North","OP/BT",NA,NA,NA,1768,"11:15:00",42,NA,2,NA,"y",101,239,NA,NA
"2020-Jul","2020-07-11","North","OP/BT",NA,NA,NA,1817,"11:15:00",45,NA,2,NA,"y",101,189,NA,NA
"2020-Jul","2020-07-11","North","OP/BT",NA,NA,NA,2066,"11:15:00",47,NA,2,NA,"y",NA,NA,NA,NA
"2020-Jul","2020-07-11","North","OP/BT",NA,NA,NA,2080,"11:15:00",39,NA,2,NA,"y",123,254,NA,NA
