"period","site","diver","transect","side","dist","date","tag","Sbulb_max","data_source"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,15,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,39,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,42,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,32,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,45,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,50,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,36,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,28,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,55,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,47,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,36,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,37,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,21,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,44,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,36,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,30,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,NA,NA,"2023-07-13",NA,29,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,37,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,11,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,56,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,15,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,43,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,42,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,30,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,54,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,23,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,57,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,20,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,38,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,16,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,38,"nereo_size"
"2023-Jul","Ratatouille","JMS",3,NA,NA,"2023-07-13",NA,9,"nereo_size"
"2023-Jul","Ratatouille","DVM",1,"R",3,"2023-07-25",8,58,"nereo_metricsT3"
"2023-Jul","Ratatouille","DVM",1,"L",2.5,"2023-07-25",2,57,"nereo_metricsT3"
"2023-Jul","Ratatouille","DVM",1,"R",4,"2023-07-25",7,27,"nereo_metricsT3"
"2023-Jul","Ratatouille","DVM",1,"L",5,"2023-07-25",3,25,"nereo_metricsT3"
"2023-Jul","Ratatouille","DVM",1,"R",8,"2023-07-25",6,50,"nereo_metricsT3"
"2023-Jul","Ratatouille","DVM",1,"L",9,"2023-07-25",1,40,"nereo_metricsT3"
"2023-Jul","Ratatouille","DVM",1,"L",11,"2023-07-25",4,34,"nereo_metricsT3"
"2023-Jul","Ratatouille","DVM",1,"R",11,"2023-07-25",5,43,"nereo_metricsT3"
"2023-Jul","Ratatouille","OP",3,"R",0.5,"2023-07-25",223,30,"nereo_metricsT3"
"2023-Jul","Ratatouille","OP",3,"R",1,"2023-07-25",209,42,"nereo_metricsT3"
"2023-Jul","Ratatouille","OP",3,"R",0,"2023-07-25",1797,40,"nereo_metricsT3"
"2023-Jul","Ratatouille","OP",3,"R",1.2,"2023-07-25",220,60,"nereo_metricsT3"
"2023-Jul","Ratatouille","OP",3,"L",1,"2023-07-25",1765,40,"nereo_metricsT3"
"2023-Jul","Ratatouille","OP",3,"R",1.5,"2023-07-25",222,29,"nereo_metricsT3"
"2023-Jul","Ratatouille","OP",3,"R",1.2,"2023-07-25",434,36,"nereo_metricsT3"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-12",203,51,"nereo_metricsT2"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-12",212,51,"nereo_metricsT2"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-12",204,30,"nereo_metricsT2"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-12",73,39,"nereo_metricsT2"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-12",213,52,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",106,19,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",210,31,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",201,28,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",206,38,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",217,46,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",202,20,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",208,40,"nereo_metricsT2"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-12",207,43,"nereo_metricsT2"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-25",203,52,"nereo_metricsT3"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-25",224,12,"nereo_metricsT3"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-25",212,54,"nereo_metricsT3"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-25",204,35,"nereo_metricsT3"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-25",73,45,"nereo_metricsT3"
"2023-Jul","Second","LL",NA,NA,NA,"2023-07-25",213,57,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",106,25,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",210,35,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",201,35,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",206,42,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",217,49,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",202,26,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",208,43,"nereo_metricsT3"
"2023-Jul","Second","OP",NA,NA,NA,"2023-07-25",207,51,"nereo_metricsT3"
"2023-Jul","Triquetta","LL",2,"R",15,"2023-07-14",2579,17,"nereo_metricsT2"
"2023-Jul","Triquetta","LL",2,"R",10,"2023-07-14",2592,15,"nereo_metricsT2"
"2023-Jul","Triquetta","LL",3,"R",5,"2023-07-14",2551,45,"nereo_metricsT2"
"2023-Jul","Triquetta","LL",3,"L",5,"2023-07-14",2562,12,"nereo_metricsT2"
"2023-Jul","Triquetta","DCO",2,"L",3,"2023-07-14",2663,15,"nereo_metricsT2"
"2023-Jul","Triquetta","DCO",2,"L",4,"2023-07-14",2664,15,"nereo_metricsT2"
"2023-Jul","Triquetta","DCO",1,"L",0,"2023-07-14",2668,24,"nereo_metricsT2"
"2023-Jul","Triquetta","DCO",1,"L",1,"2023-07-14",2674,12,"nereo_metricsT2"
"2023-Jul","Triquetta","DCO",3,"R",5,"2023-07-14",2582,15,"nereo_metricsT2"
"2023-Jul","Triquetta","DVM",2,"L",5,"2023-07-14",1708,8,"nereo_metricsT2"
"2023-Jul","Triquetta","DVM",3,"L",10,"2023-07-14",1784,42,"nereo_metricsT2"
"2023-Jul","Triquetta","DVM",1,"L",7,"2023-07-14",2591,16,"nereo_metricsT2"
"2023-Jul","Triquetta","DVM",1,"R",12,"2023-07-14",2547,28,"nereo_metricsT2"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,7,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,16,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,5,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,15,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,9,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,14,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,25,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,19,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,11,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,7,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,43,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,12,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,13,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,18,"nereo_size"
"2023-Jul","Triquetta","JMS",2,NA,NA,"2023-07-14",NA,53,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,19,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,13,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,15,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,36,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,26,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,31,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,29,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,11,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,35,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,13,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,28,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,16,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,14,"nereo_size"
"2023-Jul","Triquetta","DVM",1,NA,NA,"2023-07-14",NA,12,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,23,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,36,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,14,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,34,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,2,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,13,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,5,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,14,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,45,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,53,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,18,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,6,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,23,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,10,"nereo_size"
"2023-Jul","Triquetta","LL",3,NA,NA,"2023-07-14",NA,46,"nereo_size"
"2023-Jul","Triquetta","LL",2,"R",15,"2023-07-26",2579,20,"nereo_metricsT3"
"2023-Jul","Triquetta","LL",2,"R",10,"2023-07-26",2592,20,"nereo_metricsT3"
"2023-Jul","Triquetta","LL",3,"R",5,"2023-07-26",2551,47,"nereo_metricsT3"
"2023-Jul","Triquetta","LL",3,"L",5,"2023-07-26",2562,17,"nereo_metricsT3"
"2023-Jul","Triquetta","DCO",2,"L",3,"2023-07-26",2663,15,"nereo_metricsT3"
"2023-Jul","Triquetta","DCO",2,"L",4,"2023-07-26",2664,18,"nereo_metricsT3"
"2023-Jul","Triquetta","DCO",1,"L",0,"2023-07-26",2668,29,"nereo_metricsT3"
"2023-Jul","Triquetta","DCO",1,"L",1,"2023-07-26",2674,14,"nereo_metricsT3"
"2023-Jul","Triquetta","DCO",3,"R",5,"2023-07-26",2582,18,"nereo_metricsT3"
"2023-Jul","Triquetta","DVM",2,"L",5,"2023-07-26",1708,11,"nereo_metricsT3"
"2023-Jul","Triquetta","DVM",3,"L",2,"2023-07-26",2573,29,"nereo_metricsT3"
"2023-Jul","Triquetta","DVM",1,"L",7,"2023-07-26",2591,20,"nereo_metricsT3"
"2023-Jul","Triquetta","DVM",1,"R",12,"2023-07-26",2547,32,"nereo_metricsT3"
"2024-Jul","Breaker","AS",1,"R",28,"2024-07-23",NA,14,"nereo_size"
"2024-Jul","Breaker","AS",1,"L",27,"2024-07-23",NA,2,"nereo_size"
"2024-Jul","Breaker","AS",1,"R",26,"2024-07-23",NA,2,"nereo_size"
"2024-Jul","Breaker","AS",1,"R",25,"2024-07-23",NA,12,"nereo_size"
"2024-Jul","Breaker","AS",1,"R",25,"2024-07-23",NA,11,"nereo_size"
"2024-Jul","Breaker","AS",1,"R",25,"2024-07-23",NA,36,"nereo_size"
"2024-Jul","Breaker","AS",1,"L",24,"2024-07-23",NA,13,"nereo_size"
"2024-Jul","Breaker","AS",1,"L",23,"2024-07-23",NA,11,"nereo_size"
"2024-Jul","Breaker","AS",1,"R",8,"2024-07-23",NA,50,"nereo_size"
"2024-Jul","Breaker","AS",1,"R",2,"2024-07-23",NA,40,"nereo_size"
"2024-Jul","Breaker","OP",3,"L",20,"2024-07-23",NA,40,"nereo_size"
"2024-Jul","Breaker","OP",3,"L",20,"2024-07-23",NA,46,"nereo_size"
"2024-Jul","Breaker","OP",3,"L",20,"2024-07-23",NA,29,"nereo_size"
"2024-Jul","Breaker","OP",3,"R",16,"2024-07-23",NA,44,"nereo_size"
"2024-Jul","Breaker","OP",3,"R",16,"2024-07-23",NA,40,"nereo_size"
"2024-Jul","Breaker","OP",3,"R",13,"2024-07-23",NA,40,"nereo_size"
"2024-Jul","Breaker","OP",3,"R",13,"2024-07-23",NA,45,"nereo_size"
"2024-Jul","Breaker","OP",3,"R",13,"2024-07-23",NA,22,"nereo_size"
"2024-Jul","Breaker","OP",3,"L",4,"2024-07-23",NA,49,"nereo_size"
"2024-Jul","Breaker","OP",3,"L",4,"2024-07-23",NA,65,"nereo_size"
"2024-Jul","Breaker","DCO",2,"R",29,"2024-07-23",NA,46,"nereo_size"
"2024-Jul","Breaker","DCO",2,"R",30,"2024-07-23",NA,47,"nereo_size"
"2024-Jul","Breaker","DCO",2,"L",26,"2024-07-23",NA,41,"nereo_size"
"2024-Jul","Breaker","DCO",2,"L",27,"2024-07-23",NA,16,"nereo_size"
"2024-Jul","Breaker","DCO",2,"L",24,"2024-07-23",NA,31,"nereo_size"
"2024-Jul","Breaker","DCO",2,"L",25,"2024-07-23",NA,36,"nereo_size"
"2024-Jul","Breaker","DCO",2,"L",20,"2024-07-23",NA,38,"nereo_size"
"2024-Jul","Breaker","DCO",2,"L",17,"2024-07-23",NA,53,"nereo_size"
"2024-Jul","Breaker","DCO",2,"R",10,"2024-07-23",NA,46,"nereo_size"
"2024-Jul","Breaker","DCO",2,"R",8,"2024-07-23",NA,30,"nereo_size"
"2024-Jul","Breaker","DCO/OP",2,"R",2.3,"2024-07-24",2134.4,53,"nereo_metricsT2"
"2024-Jul","Breaker","DCO/OP",2,"R",3,"2024-07-24",223.4,40,"nereo_metricsT2"
"2024-Jul","Breaker","DCO/OP",2,"L",5,"2024-07-24",204.4,45,"nereo_metricsT2"
"2024-Jul","Breaker","DCO/OP",2,"R",6.3,"2024-07-24",206.4,36,"nereo_metricsT2"
"2024-Jul","Breaker","DCO/OP",2,"L",8.2,"2024-07-24",209.4,46,"nereo_metricsT2"
"2024-Jul","Breaker","DCO/OP",2,"R",11.1,"2024-07-24",106.4,51,"nereo_metricsT2"
"2024-Jul","Breaker","DCO/OP",2,"R",11.2,"2024-07-24",377.4,50,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",2,"R",2,"2024-07-24",2562.4,49,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",2,"R",2,"2024-07-24",2561.4,50,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",2,"R",3.4,"2024-07-24",2591.4,46,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",2,"R",3.5,"2024-07-24",1833.4,45,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",3,"R",1,"2024-07-24",1848.4,45,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",3,"L",1.5,"2024-07-24",2584.4,47,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",3,"R",4,"2024-07-24",1820.4,40,"nereo_metricsT2"
"2024-Jul","Breaker","LL/DVM",3,"L",3.5,"2024-07-24",1891.4,42,"nereo_metricsT2"
"2024-Jul","Jennie_point","DCO",2,"L",2,"2024-07-11",NA,49,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"R",3,"2024-07-11",NA,10,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"L",4,"2024-07-11",NA,12,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"L",7,"2024-07-11",NA,33,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"L",10,"2024-07-11",NA,43,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"R",18,"2024-07-11",NA,7,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"L",21,"2024-07-11",NA,16,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"R",25,"2024-07-11",NA,17,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"R",28,"2024-07-11",NA,4,"nereo_size"
"2024-Jul","Jennie_point","DCO",2,"L",29,"2024-07-11",NA,12,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"L",2.5,"2024-07-11",NA,7.5,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"R",8,"2024-07-11",NA,46,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"L",9,"2024-07-11",NA,14,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"L",20,"2024-07-11",NA,51,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"R",22,"2024-07-11",NA,47.5,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"L",25,"2024-07-11",NA,13,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"R",5,"2024-07-11",NA,11,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"R",4,"2024-07-11",NA,18,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"L",2,"2024-07-11",NA,9,"nereo_size"
"2024-Jul","Jennie_point","AS",1,"R",0,"2024-07-11",NA,50,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",26,"2024-07-11",NA,11,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",26,"2024-07-11",NA,8,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",26,"2024-07-11",NA,13,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",26,"2024-07-11",NA,19,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",27,"2024-07-11",NA,16,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",27,"2024-07-11",NA,24,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",27,"2024-07-11",NA,31,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",28,"2024-07-11",NA,33,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",20,"2024-07-11",NA,17,"nereo_size"
"2024-Jul","Jennie_point","OP",3,"L",10,"2024-07-11",NA,11,"nereo_size"
"2024-Jul","Manley","DVM",1,"R",18.5,"2024-07-21",NA,18,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",14,"2024-07-21",NA,2,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",13.5,"2024-07-21",NA,12,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",13,"2024-07-21",NA,10,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",12.5,"2024-07-21",NA,10,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",19,"2024-07-21",NA,21,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",18,"2024-07-21",NA,18,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",17.5,"2024-07-21",NA,15,"nereo_size"
"2024-Jul","Manley","DVM",1,"R",4,"2024-07-21",NA,10,"nereo_size"
"2024-Jul","Manley","DVM",1,"L",4,"2024-07-21",NA,5,"nereo_size"
"2024-Jul","Manley","AS",2,"R",26,"2024-07-21",NA,15,"nereo_size"
"2024-Jul","Manley","AS",2,"L",27,"2024-07-21",NA,16,"nereo_size"
"2024-Jul","Manley","AS",2,"R",27,"2024-07-21",NA,4,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",25,"2024-07-21",NA,35,"nereo_size"
"2024-Jul","Manley","DCO",3,"L",25,"2024-07-21",NA,26,"nereo_size"
"2024-Jul","Manley","DCO",3,"L",12,"2024-07-21",NA,9,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",16,"2024-07-21",NA,12,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",16,"2024-07-21",NA,44,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",9,"2024-07-21",NA,25,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",NA,"2024-07-21",NA,10,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",NA,"2024-07-21",NA,28,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",15,"2024-07-21",NA,18,"nereo_size"
"2024-Jul","Manley","DCO",3,"R",15,"2024-07-21",NA,10,"nereo_size"
"2024-Jul","McMullins","OP",3,"L",28,"2024-07-14",NA,41,"nereo_size"
"2024-Jul","McMullins","OP",3,"L",16,"2024-07-14",NA,25,"nereo_size"
"2024-Jul","McMullins","OP",3,"L",10,"2024-07-14",NA,33,"nereo_size"
"2024-Jul","McMullins","OP",3,"L",2,"2024-07-14",NA,9,"nereo_size"
"2024-Jul","McMullins","OP",3,"L",2,"2024-07-14",NA,18,"nereo_size"
"2024-Jul","McMullins","OP",3,"L",0,"2024-07-14",NA,9,"nereo_size"
"2024-Jul","McMullins","OP",3,"L",0,"2024-07-14",NA,21,"nereo_size"
"2024-Jul","McMullins","OP",3,"R",0,"2024-07-14",NA,29,"nereo_size"
"2024-Jul","McMullins","OP",3,"R",0,"2024-07-14",NA,51,"nereo_size"
"2024-Jul","McMullins","OP",3,"R",8,"2024-07-14",NA,52,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",25,"2024-07-14",NA,26,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",18,"2024-07-14",NA,15,"nereo_size"
"2024-Jul","McMullins","LL",2,"L",14,"2024-07-14",NA,25,"nereo_size"
"2024-Jul","McMullins","LL",2,"L",14,"2024-07-14",NA,32,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",14.5,"2024-07-14",NA,40,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",14.5,"2024-07-14",NA,39,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",14.5,"2024-07-14",NA,46,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",10,"2024-07-14",NA,30,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",10,"2024-07-14",NA,21,"nereo_size"
"2024-Jul","McMullins","LL",2,"R",10,"2024-07-14",NA,35,"nereo_size"
"2024-Jul","McMullins","DVM",1,"L",0,"2024-07-14",NA,37,"nereo_size"
"2024-Jul","McMullins","DVM",1,"L",1,"2024-07-14",NA,42,"nereo_size"
"2024-Jul","McMullins","DVM",1,"R",4.5,"2024-07-14",NA,37,"nereo_size"
"2024-Jul","McMullins","DVM",1,"L",7,"2024-07-14",NA,32,"nereo_size"
"2024-Jul","McMullins","DVM",1,"R",13,"2024-07-14",NA,33,"nereo_size"
"2024-Jul","McMullins","DVM",1,"R",15,"2024-07-14",NA,29,"nereo_size"
"2024-Jul","McMullins","DVM",1,"R",15,"2024-07-14",NA,38,"nereo_size"
"2024-Jul","McMullins","DVM",1,"L",16.5,"2024-07-14",NA,37,"nereo_size"
"2024-Jul","McMullins","DVM",1,"L",20,"2024-07-14",NA,22,"nereo_size"
"2024-Jul","McMullins","DVM",1,"L",23,"2024-07-14",NA,36,"nereo_size"
"2024-Jul","Ratatouille","LL/DVM",3,"R",1,"2024-07-24",2610,23,"nereo_metricsT2"
"2024-Jul","Ratatouille","LL/DVM",3,"R",3,"2024-07-24",2607,21,"nereo_metricsT2"
"2024-Jul","Ratatouille","LL/DVM",3,"R",4,"2024-07-24",2515.1,19,"nereo_metricsT2"
"2024-Jul","Ratatouille","LL/DVM",3,"L",4.3,"2024-07-24",201.2,48,"nereo_metricsT2"
"2024-Jul","Ratatouille","LL/DVM",3,"R",7,"2024-07-24",2664.2,24,"nereo_metricsT2"
"2024-Jul","Ratatouille","LL/DVM",3,"R",7,"2024-07-24",202.2,21,"nereo_metricsT2"
"2024-Jul","Ratatouille","LL/DVM",3,"R",7.5,"2024-07-24",2605,23,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"R",1,"2024-07-24",2565.4,18,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"L",1.8,"2024-07-24",2572.4,32,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"L",2.2,"2024-07-24",1817.4,42,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"L",2.6,"2024-07-24",2072.4,39,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"R",7,"2024-07-24",1825.4,51,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"R",7.1,"2024-07-24",2001.4,20,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"L",13,"2024-07-24",0.4,23,"nereo_metricsT2"
"2024-Jul","Ratatouille","DCO/OP",2,"L",13,"2024-07-24",0.5,54,"nereo_metricsT2"
"2024-Jul","Ratatouille","AS",1,"L",0,"2024-07-24",NA,51,"nereo_size"
"2024-Jul","Ratatouille","AS",1,"R",1,"2024-07-24",NA,22,"nereo_size"
"2024-Jul","Ratatouille","AS",1,"L",3,"2024-07-24",NA,18,"nereo_size"
"2024-Jul","Ratatouille","AS",1,"R",4,"2024-07-24",NA,23,"nereo_size"
"2024-Jul","Ratatouille","AS",1,"R",5,"2024-07-24",NA,20,"nereo_size"
"2024-Jul","Ratatouille","AS",1,"L",5,"2024-07-24",NA,44,"nereo_size"
